"人民大會堂跪諫",20,1
"優衣庫·六四服裝",20,1
"北京大学学生自治会筹委会",20,1
"北京高校学生自治联合会",20,1
"北京大學學生自治會籌委會",20,1
"北京高校學生自治聯郃會",20,1
"广场没有死一个人",20,1
"廣場沒有死壹箇人",20,1
"学民思潮",20,1
"坦尅男",20,1
"TiananmenVigil",20,1
"june_4_1989",20,1
"十里山路把麦扛",20,1
"慈\s*\pP*\s*习\s*\pP*\s*太\s*\pP*\s*厚",20,2
"慈\s*\pP*\s*習\s*\pP*\s*太\s*\pP*\s*厚",20,2
"徐晓冬",20,1
"习亻中勋",20,1
"習亻中勳",20,1
"侽精大凸刹",20,1
"侽精大凸剎",20,1
"跳跳虎谈治国理政",20,1
"跳跳虎談治國理政",20,1
"党产共灭天",20,1
"黨産共滅天",20,1
"打倒中共",20,1
"灭亡中共",20,1
"扳倒中共",20,1
"打垮中共",20,1
"颠覆中共",20,1
"打败中共",20,1
"推翻中共",20,1
"灭亡共产党",20,1
"扳倒共产党",20,1
"打垮共产党",20,1
"颠覆共产党",20,1
"打败共产党",20,1
"打倒党中央",20,1
"灭亡党中央",20,1
"扳倒党中央",20,1
"打垮党中央",20,1
"颠覆党中央",20,1
"打败党中央",20,1
"推翻党中央",20,1
"打倒中共中央",20,1
"灭亡中共中央",20,1
"扳倒中共中央",20,1
"打垮中共中央",20,1
"颠覆中共中央",20,1
"打败中共中央",20,1
"推翻中共中央",20,1
"共中亡灭",20,1
"共中倒扳",20,1
"共中垮打",20,1
"共中覆颠",20,1
"共中败打",20,1
"共中翻推",20,1
"党产共倒打",20,1
"党产共亡灭",20,1
"党产共倒扳",20,1
"党产共垮打",20,1
"党产共覆颠",20,1
"党产共败打",20,1
"党产共翻推",20,1
"央中党倒打",20,1
"央中党亡灭",20,1
"央中党倒扳",20,1
"央中党垮打",20,1
"央中党覆颠",20,1
"央中党败打",20,1
"央中党翻推",20,1
"央中共中倒打",20,1
"央中共中亡灭",20,1
"央中共中倒扳",20,1
"央中共中垮打",20,1
"央中共中覆颠",20,1
"央中共中败打",20,1
"央中共中翻推",20,1
"打倒中国主席",20,1
"灭亡中国主席",20,1
"扳倒中国主席",20,1
"打垮中国主席",20,1
"颠覆中国主席",20,1
"打败中国主席",20,1
"推翻中国主席",20,1
"打倒国家主席",20,1
"灭亡国家主席",20,1
"扳倒国家主席",20,1
"打垮国家主席",20,1
"颠覆国家主席",20,1
"打败国家主席",20,1
"推翻国家主席",20,1
"打倒习近平",20,1
"灭亡习近平",20,1
"扳倒习近平",20,1
"打垮习近平",20,1
"颠覆习近平",20,1
"打败习近平",20,1
"推翻习近平",20,1
"打倒中國主蓆",20,1
"滅亾中國主蓆",20,1
"扳倒中國主蓆",20,1
"打垮中國主蓆",20,1
"顛覆中國主蓆",20,1
"打敗中國主蓆",20,1
"推繙中國主蓆",20,1
"打倒國傢主蓆",20,1
"滅亾國傢主蓆",20,1
"扳倒國傢主蓆",20,1
"打垮國傢主蓆",20,1
"顛覆國傢主蓆",20,1
"打敗國傢主蓆",20,1
"推繙國傢主蓆",20,1
"打倒習近平",20,1
"滅亾習近平",20,1
"扳倒習近平",20,1
"打垮習近平",20,1
"顛覆習近平",20,1
"打敗習近平",20,1
"推繙習近平",20,1
"習迈乎",20,1
"打倒中国总理",20,1
"灭亡中国总理",20,1
"扳倒中国总理",20,1
"打垮中国总理",20,1
"颠覆中国总理",20,1
"打败中国总理",20,1
"推翻中国总理",20,1
"打倒国家总理",20,1
"灭亡国家总理",20,1
"扳倒国家总理",20,1
"打垮国家总理",20,1
"颠覆国家总理",20,1
"打败国家总理",20,1
"推翻国家总理",20,1
"打倒李克强",20,1
"灭亡李克强",20,1
"扳倒李克强",20,1
"打垮李克强",20,1
"颠覆李克强",20,1
"打败李克强",20,1
"推翻李克强",20,1
"打倒中國總理",20,1
"滅亾中國總理",20,1
"扳倒中國總理",20,1
"打垮中國總理",20,1
"顛覆中國總理",20,1
"打敗中國總理",20,1
"推繙中國總理",20,1
"打倒國傢總理",20,1
"滅亾國傢總理",20,1
"扳倒國傢總理",20,1
"打垮國傢總理",20,1
"顛覆國傢總理",20,1
"打敗國傢總理",20,1
"推繙國傢總理",20,1
"打倒李尅強",20,1
"滅亾李尅強",20,1
"扳倒李尅強",20,1
"打垮李尅強",20,1
"顛覆李尅強",20,1
"打敗李尅強",20,1
"推繙李尅強",20,1
"打倒毛泽东",20,1
"灭亡毛泽东",20,1
"扳倒毛泽东",20,1
"打垮毛泽东",20,1
"颠覆毛泽东",20,1
"打败毛泽东",20,1
"推翻毛泽东",20,1
"打倒毛澤東",20,1
"滅亾毛澤東",20,1
"扳倒毛澤東",20,1
"打垮毛澤東",20,1
"顛覆毛澤東",20,1
"打敗毛澤東",20,1
"推繙毛澤東",20,1
"打倒邓小平",20,1
"灭亡邓小平",20,1
"扳倒邓小平",20,1
"打垮邓小平",20,1
"颠覆邓小平",20,1
"打败邓小平",20,1
"推翻邓小平",20,1
"打倒鄧小平",20,1
"滅亾鄧小平",20,1
"扳倒鄧小平",20,1
"打垮鄧小平",20,1
"顛覆鄧小平",20,1
"打敗鄧小平",20,1
"推繙鄧小平",20,1
"灭亡江泽民",20,1
"民泽江亡灭",20,1
"扳倒江泽民",20,1
"民泽江倒扳",20,1
"打垮江泽民",20,1
"民泽江垮打",20,1
"颠覆江泽民",20,1
"民泽江覆颠",20,1
"打败江泽民",20,1
"民泽江败打",20,1
"推翻江泽民",20,1
"民泽江翻推",20,1
"滅亾江澤民",20,1
"民澤江亾滅",20,1
"扳倒江澤民",20,1
"民澤江倒扳",20,1
"打垮江澤民",20,1
"民澤江垮打",20,1
"顛覆江澤民",20,1
"民澤江覆顛",20,1
"打敗江澤民",20,1
"民澤江敗打",20,1
"推繙江澤民",20,1
"民澤江繙推",20,1
"波风治政的交之夏春",20,1
"妈妈门安天",20,1
"士人运民",20,1
"西开尔乌",20,1
"反平四六",20,1
"46反平",20,1
"九八忘勿",20,1
"反平46",20,1
"号五十三月5",20,1
"人男的克坦挡",20,1
"日肆月陆",20,1
"46是天今",20,1
"打倒胡锦涛",20,1
"涛锦胡倒打",20,1
"灭亡胡锦涛",20,1
"涛锦胡亡灭",20,1
"扳倒胡锦涛",20,1
"涛锦胡倒扳",20,1
"打垮胡锦涛",20,1
"涛锦胡垮打",20,1
"颠覆胡锦涛",20,1
"涛锦胡覆颠",20,1
"打败胡锦涛",20,1
"涛锦胡败打",20,1
"推翻胡锦涛",20,1
"涛锦胡翻推",20,1
"胡锦涛倒台",20,1
"台倒涛锦胡",20,1
"胡锦涛灭亡",20,1
"亡灭涛锦胡",20,1
"胡锦涛去死",20,1
"死去涛锦胡",20,1
"胡锦涛不是东西",20,1
"西东是不涛锦胡",20,1
"胡锦涛早点去死",20,1
"死去点早涛锦胡",20,1
"胡锦涛完蛋",20,1
"蛋完涛锦胡",20,1
"胡锦涛不是好人",20,1
"人好是不涛锦胡",20,1
"胡锦涛祸害",20,1
"害祸涛锦胡",20,1
"胡锦涛害人",20,1
"人害涛锦胡",20,1
"胡锦涛祸国",20,1
"国祸涛锦胡",20,1
"污贪涛锦胡",20,1
"胡锦涛贪污",20,1
"败腐涛锦胡",20,1
"胡锦涛腐败",20,1
"胡锦涛坏得很",20,1
"很得坏涛锦胡",20,1
"胡锦涛不干好事",20,1
"事好干不涛锦胡",20,1
"事坏干专涛锦胡",20,1
"胡锦涛专干坏事",20,1
"胡锦涛还不死",20,1
"死不还涛锦胡",20,1
"胡锦涛卖国",20,1
"国卖涛锦胡",20,1
"胡锦涛汉奸",20,1
"奸汉涛锦胡",20,1
"胡锦涛狗贼",20,1
"贼狗涛锦胡",20,1
"胡锦涛吃屎",20,1
"屎吃涛锦胡",20,1
"打倒鬍錦濤",20,1
"濤錦鬍倒打",20,1
"滅亾鬍錦濤",20,1
"濤錦鬍亾滅",20,1
"扳倒鬍錦濤",20,1
"濤錦鬍倒扳",20,1
"打垮鬍錦濤",20,1
"濤錦鬍垮打",20,1
"顛覆鬍錦濤",20,1
"濤錦鬍覆顛",20,1
"打敗鬍錦濤",20,1
"濤錦鬍敗打",20,1
"推繙鬍錦濤",20,1
"濤錦鬍繙推",20,1
"鬍錦濤倒檯",20,1
"檯倒濤錦鬍",20,1
"鬍錦濤滅亾",20,1
"亾滅濤錦鬍",20,1
"鬍錦濤去死",20,1
"死去濤錦鬍",20,1
"鬍錦濤不昰東西",20,1
"西東昰不濤錦鬍",20,1
"鬍錦濤早點去死",20,1
"死去點早濤錦鬍",20,1
"鬍錦濤完蛋",20,1
"蛋完濤錦鬍",20,1
"鬍錦濤不昰好人",20,1
"人好昰不濤錦鬍",20,1
"鬍錦濤禍害",20,1
"害禍濤錦鬍",20,1
"鬍錦濤害人",20,1
"人害濤錦鬍",20,1
"鬍錦濤禍國",20,1
"國禍濤錦鬍",20,1
"汚貪濤錦鬍",20,1
"鬍錦濤貪汚",20,1
"敗腐濤錦鬍",20,1
"鬍錦濤腐敗",20,1
"鬍錦濤壞得很",20,1
"很得壞濤錦鬍",20,1
"鬍錦濤不榦好事",20,1
"事好榦不濤錦鬍",20,1
"事壞榦專濤錦鬍",20,1
"鬍錦濤專榦壞事",20,1
"鬍錦濤還不死",20,1
"死不還濤錦鬍",20,1
"鬍錦濤賣國",20,1
"國賣濤錦鬍",20,1
"鬍錦濤漢姦",20,1
"姦漢濤錦鬍",20,1
"鬍錦濤狗賊",20,1
"賊狗濤錦鬍",20,1
"鬍錦濤喫屎",20,1
"屎喫濤錦鬍",20,1
"四六藏收之事故港香",20,1
"日53月5",20,1
"門安天98",20,1
"西开尔吾",20,1
"挥指总食绝",20,1
"部挥指食绝",20,1
"案損汚像毛",20,1
"揮指總食絕",20,1
"部揮指食絕",20,1
"生学食绝",20,1
"食绝生学",20,1
"生學食絕",20,1
"食絕生學",20,1
"号4有没是月六",20,1
"时四十二日三月六",20,1
"间中的五六三六",20,1
"日四有没月6",20,1
"天一前日5月6",20,1
"天一后日3月6",20,1
"天明的日3月6",20,1
"天一后的日3月6",20,1
"天明的号3月6",20,1
"天明的天明号2月6",20,1
"天后的号2月6",20,1
"酒八记铭",20,1
"命生的下带履",20,1
"裳黑肆留",20,1
"信开公丝柳",20,1
"奖子椅空",20,1
"酒八記銘",20,1
"命生的下帶履",20,1
"裳黑肆畱",20,1
"信開公絲桺",20,1
"獎子椅空",20,1
"行遊七二四",20,1
"ed从封",20,1
"edgnoc封",20,1
"gnil柴",20,1
"曦凯而午",20,1
"西凯耳捂",20,1
"西iak尔吾",20,1
"吧酒路4",20,1
"嘶溜9捌",20,1
"撕溜9捌",20,1
"斯溜9捌",20,1
"人导领国中倒打",20,1
"人导领国中亡灭",20,1
"人导领国中倒扳",20,1
"人导领国中垮打",20,1
"人导领国中覆颠",20,1
"人导领国中败打",20,1
"人导领国中翻推",20,1
"人導領國中倒打",20,1
"人導領國中亾滅",20,1
"人導領國中倒扳",20,1
"人導領國中垮打",20,1
"人導領國中覆顛",20,1
"人導領國中敗打",20,1
"人導領國中繙推",20,1
"丝柳酒八",20,1
"屎牛反平",20,1
"期时46",20,1
"城屠克坦",20,1
"反瓶死鹿",20,1
"门安天535",20,1
"xiakreuw",20,1
"xiak儿吾",20,1
"西凯儿吾",20,1
"戏开儿吾",20,1
"习凯儿吾",20,1
"习开儿吾",20,1
"西铠儿吾",20,1
"西開儿吾",20,1
"习開儿吾",20,1
"夕开儿吾",20,1
"西开儿吾",20,1
"x开儿吾",20,1
"西iak儿吾",20,1
"希iak儿吾",20,1
"溜开儿吾",20,1
"xiak尔乌",20,1
"席开尔乌",20,1
"戏开尔乌",20,1
"习凯尔乌",20,1
"习开尔乌",20,1
"西開尔乌",20,1
"习開尔乌",20,1
"夕开尔乌",20,1
"x开尔乌",20,1
"西iak尔乌",20,1
"希iak尔乌",20,1
"希开尔乌",20,1
"喜开尔乌",20,1
"溜开尔乌",20,1
"xiak二无",20,1
"西凯二无",20,1
"席开二无",20,1
"戏开二无",20,1
"习凯二无",20,1
"习开二无",20,1
"西铠二无",20,1
"西開二无",20,1
"习開二无",20,1
"夕开二无",20,1
"西开二无",20,1
"x开二无",20,1
"西iak二无",20,1
"希iak二无",20,1
"希开二无",20,1
"喜开二无",20,1
"溜开二无",20,1
"xiak儿五",20,1
"西凯儿五",20,1
"席开儿五",20,1
"戏开儿五",20,1
"习凯儿五",20,1
"习开儿五",20,1
"西铠儿五",20,1
"西開儿五",20,1
"习開儿五",20,1
"夕开儿五",20,1
"西开儿五",20,1
"x开儿五",20,1
"西iak儿五",20,1
"希iak儿五",20,1
"希开儿五",20,1
"喜开儿五",20,1
"溜开儿五",20,1
"xiak二五",20,1
"西凯二五",20,1
"席开二五",20,1
"戏开二五",20,1
"习凯二五",20,1
"习开二五",20,1
"西铠二五",20,1
"习開二五",20,1
"夕开二五",20,1
"x开二五",20,1
"西iak二五",20,1
"希iak二五",20,1
"希开二五",20,1
"喜开二五",20,1
"溜开二五",20,1
"西凯reuw",20,1
"席开reuw",20,1
"戏开reuw",20,1
"习凯reuw",20,1
"习开reuw",20,1
"西铠reuw",20,1
"席主国中倒打",20,1
"席主国中亡灭",20,1
"席主国中倒扳",20,1
"席主国中垮打",20,1
"席主国中覆颠",20,1
"席主国中败打",20,1
"席主国中翻推",20,1
"席主家国倒打",20,1
"席主家国亡灭",20,1
"席主家国倒扳",20,1
"席主家国垮打",20,1
"席主家国覆颠",20,1
"席主家国败打",20,1
"席主家国翻推",20,1
"平近习倒打",20,1
"平近习亡灭",20,1
"平近习倒扳",20,1
"平近习垮打",20,1
"平近习覆颠",20,1
"平近习败打",20,1
"平近习翻推",20,1
"中国主席倒台",20,1
"台倒席主国中",20,1
"中国主席灭亡",20,1
"亡灭席主国中",20,1
"中国主席去死",20,1
"死去席主国中",20,1
"中国主席死光光",20,1
"光光死席主国中",20,1
"中国主席不是东西",20,1
"西东是不席主国中",20,1
"中国主席早点去死",20,1
"死去点早席主国中",20,1
"蛋完席主国中",20,1
"中国主席完蛋",20,1
"中国主席不是好人",20,1
"人好是不席主国中",20,1
"中国主席祸害",20,1
"害祸席主国中",20,1
"中国主席害人",20,1
"人害席主国中",20,1
"中国主席祸国",20,1
"国祸席主国中",20,1
"中国主席贪污",20,1
"污贪席主国中",20,1
"中国主席腐败",20,1
"败腐席主国中",20,1
"中国主席坏得很",20,1
"很得坏席主国中",20,1
"中国主席不干好事",20,1
"事好干不席主国中",20,1
"中国主席专干坏事",20,1
"事坏干专席主国中",20,1
"中国主席还不死",20,1
"死不还席主国中",20,1
"中国主席卖国",20,1
"国卖席主国中",20,1
"中国主席汉奸",20,1
"奸汉席主国中",20,1
"中国主席狗贼",20,1
"贼狗席主国中",20,1
"中国主席吃屎",20,1
"屎吃席主国中",20,1
"国家主席倒台",20,1
"台倒席主家国",20,1
"国家主席灭亡",20,1
"亡灭席主家国",20,1
"国家主席去死",20,1
"死去席主家国",20,1
"国家主席死光光",20,1
"光光死席主家国",20,1
"国家主席不是东西",20,1
"西东是不席主家国",20,1
"国家主席早点去死",20,1
"死去点早席主家国",20,1
"国家主席完蛋",20,1
"蛋完席主家国",20,1
"国家主席不是好人",20,1
"人好是不席主家国",20,1
"国家主席祸害",20,1
"害祸席主家国",20,1
"国家主席害人",20,1
"人害席主家国",20,1
"国家主席祸国",20,1
"国祸席主家国",20,1
"国家主席贪污",20,1
"污贪席主家国",20,1
"国家主席腐败",20,1
"败腐席主家国",20,1
"国家主席坏得很",20,1
"很得坏席主家国",20,1
"国家主席不干好事",20,1
"事好干不席主家国",20,1
"国家主席专干坏事",20,1
"事坏干专席主家国",20,1
"国家主席还不死",20,1
"死不还席主家国",20,1
"国家主席卖国",20,1
"国卖席主家国",20,1
"国家主席汉奸",20,1
"奸汉席主家国",20,1
"国家主席狗贼",20,1
"贼狗席主家国",20,1
"国家主席吃屎",20,1
"屎吃席主家国",20,1
"习近平倒台",20,1
"台倒平近习",20,1
"习近平灭亡",20,1
"亡灭平近习",20,1
"死去平近习",20,1
"习近平死光光",20,1
"光光死平近习",20,1
"习近平不是东西",20,1
"西东是不平近习",20,1
"习近平早点去死",20,1
"死去点早平近习",20,1
"习近平完蛋",20,1
"蛋完平近习",20,1
"习近平不是好人",20,1
"人好是不平近习",20,1
"习近平祸害",20,1
"害祸平近习",20,1
"习近平害人",20,1
"人害平近习",20,1
"习近平祸国",20,1
"国祸平近习",20,1
"习近平贪污",20,1
"污贪平近习",20,1
"习近平腐败",20,1
"败腐平近习",20,1
"习近平坏得很",20,1
"很得坏平近习",20,1
"习近平不干好事",20,1
"事好干不平近习",20,1
"习近平专干坏事",20,1
"事坏干专平近习",20,1
"习近平还不死",20,1
"死不还平近习",20,1
"习近平卖国",20,1
"国卖平近习",20,1
"习近平汉奸",20,1
"奸汉平近习",20,1
"习近平狗贼",20,1
"贼狗平近习",20,1
"习近平吃屎",20,1
"蓆主國中倒打",20,1
"蓆主國中亾滅",20,1
"蓆主國中倒扳",20,1
"蓆主國中垮打",20,1
"蓆主國中覆顛",20,1
"蓆主國中敗打",20,1
"蓆主國中繙推",20,1
"蓆主傢國倒打",20,1
"蓆主傢國亾滅",20,1
"蓆主傢國倒扳",20,1
"蓆主傢國垮打",20,1
"蓆主傢國覆顛",20,1
"蓆主傢國敗打",20,1
"蓆主傢國繙推",20,1
"平近習倒打",20,1
"平近習亾滅",20,1
"平近習倒扳",20,1
"平近習垮打",20,1
"平近習覆顛",20,1
"平近習敗打",20,1
"平近習繙推",20,1
"中國主蓆倒檯",20,1
"檯倒蓆主國中",20,1
"中國主蓆滅亾",20,1
"亾滅蓆主國中",20,1
"中國主蓆去死",20,1
"死去蓆主國中",20,1
"中國主蓆死光光",20,1
"光光死蓆主國中",20,1
"中國主蓆不昰東西",20,1
"西東昰不蓆主國中",20,1
"中國主蓆早點去死",20,1
"死去點早蓆主國中",20,1
"蛋完蓆主國中",20,1
"中國主蓆完蛋",20,1
"中國主蓆不昰好人",20,1
"人好昰不蓆主國中",20,1
"中國主蓆禍害",20,1
"害禍蓆主國中",20,1
"中國主蓆害人",20,1
"人害蓆主國中",20,1
"中國主蓆禍國",20,1
"國禍蓆主國中",20,1
"中國主蓆貪汚",20,1
"汚貪蓆主國中",20,1
"中國主蓆腐敗",20,1
"敗腐蓆主國中",20,1
"中國主蓆壞得很",20,1
"很得壞蓆主國中",20,1
"中國主蓆不榦好事",20,1
"事好榦不蓆主國中",20,1
"中國主蓆專榦壞事",20,1
"事壞榦專蓆主國中",20,1
"中國主蓆還不死",20,1
"死不還蓆主國中",20,1
"中國主蓆賣國",20,1
"國賣蓆主國中",20,1
"中國主蓆漢姦",20,1
"姦漢蓆主國中",20,1
"中國主蓆狗賊",20,1
"賊狗蓆主國中",20,1
"中國主蓆喫屎",20,1
"屎喫蓆主國中",20,1
"國傢主蓆倒檯",20,1
"檯倒蓆主傢國",20,1
"國傢主蓆滅亾",20,1
"亾滅蓆主傢國",20,1
"國傢主蓆去死",20,1
"死去蓆主傢國",20,1
"國傢主蓆死光光",20,1
"光光死蓆主傢國",20,1
"國傢主蓆不昰東西",20,1
"西東昰不蓆主傢國",20,1
"國傢主蓆早點去死",20,1
"死去點早蓆主傢國",20,1
"國傢主蓆完蛋",20,1
"蛋完蓆主傢國",20,1
"國傢主蓆不昰好人",20,1
"人好昰不蓆主傢國",20,1
"國傢主蓆禍害",20,1
"害禍蓆主傢國",20,1
"國傢主蓆害人",20,1
"人害蓆主傢國",20,1
"國傢主蓆禍國",20,1
"國禍蓆主傢國",20,1
"國傢主蓆貪汚",20,1
"汚貪蓆主傢國",20,1
"國傢主蓆腐敗",20,1
"敗腐蓆主傢國",20,1
"國傢主蓆壞得很",20,1
"很得壞蓆主傢國",20,1
"國傢主蓆不榦好事",20,1
"事好榦不蓆主傢國",20,1
"國傢主蓆專榦壞事",20,1
"事壞榦專蓆主傢國",20,1
"國傢主蓆還不死",20,1
"死不還蓆主傢國",20,1
"國傢主蓆賣國",20,1
"國賣蓆主傢國",20,1
"國傢主蓆漢姦",20,1
"姦漢蓆主傢國",20,1
"國傢主蓆狗賊",20,1
"賊狗蓆主傢國",20,1
"國傢主蓆喫屎",20,1
"屎喫蓆主傢國",20,1
"習近平倒檯",20,1
"檯倒平近習",20,1
"習近平滅亾",20,1
"亾滅平近習",20,1
"死去平近習",20,1
"習近平死光光",20,1
"光光死平近習",20,1
"習近平不昰東西",20,1
"西東昰不平近習",20,1
"習近平早點去死",20,1
"死去點早平近習",20,1
"習近平完蛋",20,1
"蛋完平近習",20,1
"習近平不昰好人",20,1
"人好昰不平近習",20,1
"習近平禍害",20,1
"害禍平近習",20,1
"習近平害人",20,1
"人害平近習",20,1
"習近平禍國",20,1
"國禍平近習",20,1
"習近平貪汚",20,1
"汚貪平近習",20,1
"習近平腐敗",20,1
"敗腐平近習",20,1
"習近平壞得很",20,1
"很得壞平近習",20,1
"習近平不榦好事",20,1
"事好榦不平近習",20,1
"習近平專榦壞事",20,1
"事壞榦專平近習",20,1
"習近平還不死",20,1
"死不還平近習",20,1
"習近平賣國",20,1
"國賣平近習",20,1
"習近平漢姦",20,1
"姦漢平近習",20,1
"習近平狗賊",20,1
"賊狗平近習",20,1
"習近平喫屎",20,1
"西開reuw",20,1
"习開reuw",20,1
"夕开reuw",20,1
"西开reuw",20,1
"x开reuw",20,1
"西iakreuw",20,1
"希iakreuw",20,1
"希开reuw",20,1
"喜开reuw",20,1
"溜开reuw",20,1
"xiak尔uw",20,1
"西凯尔uw",20,1
"席开尔uw",20,1
"戏开尔uw",20,1
"习凯尔uw",20,1
"习开尔uw",20,1
"西铠尔uw",20,1
"西開尔uw",20,1
"习開尔uw",20,1
"夕开尔uw",20,1
"西开尔uw",20,1
"x开尔uw",20,1
"西iak尔uw",20,1
"希iak尔uw",20,1
"希开尔uw",20,1
"喜开尔uw",20,1
"溜开尔uw",20,1
"xiakre吾",20,1
"西凯re吾",20,1
"席开re吾",20,1
"戏开re吾",20,1
"习凯re吾",20,1
"习开re吾",20,1
"西铠re吾",20,1
"西開re吾",20,1
"夕开re吾",20,1
"西开re吾",20,1
"x开re吾",20,1
"西iakre吾",20,1
"希iakre吾",20,1
"希开re吾",20,1
"喜开re吾",20,1
"溜开re吾",20,1
"会合联制自校高京北",20,1
"联学时临",20,1
"会合联制自人工",20,1
"会合联治自人工",20,1
"会合联治自生学校高",20,1
"会合联人工",20,1
"会合联治自者学生学国中美全",20,1
"会合联治自生学大",20,1
"联学时临校高",20,1
"会合联治自校学等中",20,1
"会委筹会生学结团大北",20,1
"会合联动运主民国爱援支民市港香",20,1
"會郃聯製自校高京北",20,1
"聯學時臨",20,1
"會郃聯製自人工",20,1
"會郃聯治自人工",20,1
"會郃聯治自生學校高",20,1
"會郃聯人工",20,1
"會郃聯治自者學生學國中美全",20,1
"會郃聯治自生學大",20,1
"聯學時臨校高",20,1
"會郃聯治自校學等中",20,1
"會委籌會生學結糰大北",20,1
"會郃聯動運主民國愛援支民市港香",20,1
"学大主民门安天",20,1
"团食绝场广",20,1
"行游大车单主民",20,1
"碑念纪46",20,1
"碑念纪四六",20,1
"章襟四六",20,1
"章襟46",20,1
"像跪平小邓",20,1
"九八反平",20,1
"杨李邓倒打",20,1
"四六议抗",20,1
"日四月六年九八九一",20,1
"日四月六年九八九壹",20,1
"會晚園維",20,1
"案酒四六",20,1
"天一前的日5月6",20,1
"天壹前的日5月6",20,1
"月个下的45",20,1
"月个下的节年青",20,1
"节年青的月6",20,1
"月箇下的45",20,1
"月箇下的節年青",20,1
"節年青的月6",20,1
"四六酒八",20,1
"卡绿四六",20,1
"月个下的四五",20,1
"月箇下的四五",20,1
"后月个一四五",20,1
"月个一的后四五",20,1
"后月个一45",20,1
"月个一的后45",20,1
"後月箇壹四五",20,1
"月箇壹的後四五",20,1
"後月箇壹45",20,1
"月箇壹的後45",20,1
"后月个一的45",20,1
"後月箇壹的45",20,1
"地樨木的酱茄番流",20,1
"地樨木的醬茄番流",20,1
"后月个一的节年青",20,1
"节年青的月六",20,1
"月个一前的47",20,1
"月个一前的四七",20,1
"前月个一的四七",20,1
"前月个一的47",20,1
"天4第的月六",20,1
"天4第的月6",20,1
"天四第的月6",20,1
"四六悼光烛地遍",20,1
"动活撒弥四六念悼",20,1
"续继骑铁的们我如假",20,1
"续继骑铁的们我果如",20,1
"丝流贩屏",20,1
"絲流販屏",20,1
"理总国中倒扳",20,1
"理总国中垮打",20,1
"理总国中覆颠",20,1
"理总国中败打",20,1
"理总国中翻推",20,1
"理总家国倒打",20,1
"理总家国亡灭",20,1
"理总家国倒扳",20,1
"理总家国垮打",20,1
"理总家国覆颠",20,1
"理总家国败打",20,1
"理总家国翻推",20,1
"台倒理总国中",20,1
"亡灭理总国中",20,1
"死去理总国中",20,1
"光光死理总国中",20,1
"西东是不理总国中",20,1
"死去点早理总国中",20,1
"蛋完理总国中",20,1
"理总国中倒打",20,1
"理总国中亡灭",20,1
"人好是不理总国中",20,1
"害祸理总国中",20,1
"人害理总国中",20,1
"污贪理总国中",20,1
"败腐理总国中",20,1
"很得坏理总国中",20,1
"事好干不理总国中",20,1
"事坏干专理总国中",20,1
"死不还理总国中",20,1
"国卖理总国中",20,1
"奸汉理总国中",20,1
"贼狗理总国中",20,1
"屎吃理总国中",20,1
"台倒理总家国",20,1
"亡灭理总家国",20,1
"死去理总家国",20,1
"光光死理总家国",20,1
"西东是不理总家国",20,1
"死去点早理总家国",20,1
"蛋完理总家国",20,1
"人好是不理总家国",20,1
"害祸理总家国",20,1
"人害理总家国",20,1
"国祸理总家国",20,1
"污贪理总家国",20,1
"败腐理总家国",20,1
"很得坏理总家国",20,1
"事好干不理总家国",20,1
"事坏干专理总家国",20,1
"死不还理总家国",20,1
"国卖理总家国",20,1
"奸汉理总家国",20,1
"贼狗理总家国",20,1
"屎吃理总家国",20,1
"台倒强克李",20,1
"亡灭强克李",20,1
"死去强克李",20,1
"光光死强克李",20,1
"西东是不强克李",20,1
"死去点早强克李",20,1
"蛋完强克李",20,1
"人好是不强克李",20,1
"害祸强克李",20,1
"人害强克李",20,1
"国祸强克李",20,1
"污贪强克李",20,1
"败腐强克李",20,1
"很得坏强克李",20,1
"事好干不强克李",20,1
"事坏干专强克李",20,1
"死不还强克李",20,1
"国卖强克李",20,1
"奸汉强克李",20,1
"贼狗强克李",20,1
"理總國中倒扳",20,1
"理總國中垮打",20,1
"理總國中覆顛",20,1
"理總國中敗打",20,1
"理總國中繙推",20,1
"理總傢國倒打",20,1
"理總傢國亾滅",20,1
"理總傢國倒扳",20,1
"理總傢國垮打",20,1
"理總傢國覆顛",20,1
"理總傢國敗打",20,1
"理總傢國繙推",20,1
"檯倒理總國中",20,1
"亾滅理總國中",20,1
"死去理總國中",20,1
"光光死理總國中",20,1
"西東昰不理總國中",20,1
"死去點早理總國中",20,1
"蛋完理總國中",20,1
"理總國中倒打",20,1
"理總國中亾滅",20,1
"人好昰不理總國中",20,1
"害禍理總國中",20,1
"人害理總國中",20,1
"汚貪理總國中",20,1
"敗腐理總國中",20,1
"很得壞理總國中",20,1
"事好榦不理總國中",20,1
"事壞榦專理總國中",20,1
"死不還理總國中",20,1
"國賣理總國中",20,1
"姦漢理總國中",20,1
"賊狗理總國中",20,1
"屎喫理總國中",20,1
"檯倒理總傢國",20,1
"亾滅理總傢國",20,1
"死去理總傢國",20,1
"光光死理總傢國",20,1
"西東昰不理總傢國",20,1
"死去點早理總傢國",20,1
"蛋完理總傢國",20,1
"人好昰不理總傢國",20,1
"害禍理總傢國",20,1
"人害理總傢國",20,1
"國禍理總傢國",20,1
"汚貪理總傢國",20,1
"敗腐理總傢國",20,1
"很得壞理總傢國",20,1
"事好榦不理總傢國",20,1
